EmployeeID,Age,Education,Gender,DistanceFromHome,MaritalStatus,NumCompaniesWorked,DepartmentType,JobRole,JobLevel,JobInvolvement,JobSatisfaction,JobMonthlyIncome,BusinessTravel,JobStockOptionLevel,JobRelationshipSatisfaction,WorkEnvironmentSatisfaction,JobPercentSalaryHike,JobPerformanceRating,WorkLifeBalance,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TrainingTimesLastYear,Attrition
E0729,54,3,Female,17,Married,8,Research & Development,Manufacturing Director,3,3,3,10739,Travel_Rarely,1,3,3,11,3,3,22,10,7,0,8,2,No
E0730,35,4,Female,25,Divorced,1,Research & Development,Healthcare Representative,3,3,3,10388,Travel_Rarely,1,3,3,11,3,2,16,16,10,10,1,3,No
E0731,30,2,Female,8,Married,0,Research & Development,Research Director,3,4,1,11416,Travel_Rarely,3,3,2,12,3,2,9,8,7,1,7,4,No
E0732,20,3,Female,11,Single,1,Research & Development,Research Scientist,1,2,1,2600,Travel_Rarely,0,1,4,15,3,3,1,1,0,0,0,2,Yes
E0733,30,3,Female,5,Single,0,Research & Development,Laboratory Technician,1,3,2,2422,Travel_Frequently,0,1,2,17,3,3,4,3,2,1,2,3,Yes
E0734,26,2,Male,2,Married,1,Research & Development,Manufacturing Director,2,4,4,5472,Travel_Rarely,0,2,4,12,3,3,8,8,7,1,3,2,No
E0735,22,1,Male,8,Married,1,Research & Development,Laboratory Technician,1,1,1,2451,Travel_Rarely,1,1,2,15,3,2,4,4,3,1,1,3,No
E0736,48,3,Male,6,Single,2,Research & Development,Healthcare Representative,2,2,3,4240,Travel_Rarely,0,4,1,13,3,3,19,2,2,2,2,0,No
E0737,48,4,Male,4,Single,7,Research & Development,Healthcare Representative,3,2,3,10999,Travel_Rarely,0,2,3,14,3,3,27,15,11,4,8,3,No
E0738,41,2,Female,7,Single,6,Research & Development,Manufacturing Director,2,3,,5003,Travel_Rarely,0,2,4,14,3,3,8,2,2,2,1,6,No
E0739,39,1,Female,1,Married,1,Research & Development,Manufacturing Director,4,2,4,12742,Travel_Rarely,1,3,4,16,3,3,21,21,6,11,8,3,No
E0740,27,4,Female,2,Married,0,Research & Development,Manufacturing Director,2,3,4,4227,Travel_Rarely,1,2,1,18,3,3,4,3,2,2,2,2,No
E0741,35,3,Male,10,Divorced,1,Research & Development,Laboratory Technician,1,3,4,3917,Travel_Rarely,1,1,2,20,4,2,3,3,2,1,2,4,No
E0742,42,2,Male,5,Married,6,Sales,Manager,5,3,3,18303,Travel_Rarely,0,2,4,13,3,4,21,1,0,0,0,3,No
E0743,50,3,Male,9,Married,4,Research & Development,Laboratory Technician,1,3,4,2380,Travel_Rarely,0,2,1,18,3,3,8,1,0,0,0,5,No
E0744,59,3,Female,2,Single,3,Research & Development,Manufacturing Director,4,2,4,13726,Travel_Rarely,0,1,3,13,3,3,30,5,3,4,3,4,No
E0745,37,2,Female,11,Married,5,Research & Development,Healthcare Representative,2,1,2,4777,Travel_Rarely,0,1,1,15,3,1,15,1,0,0,0,2,Yes
E0746,55,4,Male,18,Married,3,Research & Development,Healthcare Representative,2,3,2,6385,Travel_Frequently,2,4,3,14,3,3,17,8,7,6,7,3,No
E0747,41,1,Female,7,Divorced,1,Research & Development,Research Director,5,1,3,19973,Non-Travel,2,2,2,22,4,3,21,21,16,5,10,3,No
E0748,38,4,Male,3,Single,8,Sales,Sales Executive,2,3,4,6861,Travel_Rarely,0,3,2,12,3,3,19,1,0,0,0,1,No
E0749,26,2,Male,29,Single,8,Sales,Sales Executive,2,1,1,4969,Non-Travel,0,4,2,18,3,3,7,2,2,2,2,6,Yes
E0750,52,1,Female,,Married,1,Sales,Manager,5,1,4,19845,Travel_Rarely,1,4,1,15,3,3,33,32,14,6,9,3,Yes
E0751,44,3,Female,28,Married,3,Sales,Sales Executive,4,4,4,13320,Travel_Rarely,1,3,4,18,3,3,23,12,11,11,11,2,No
E0752,50,3,Female,1,Married,0,Sales,Sales Executive,2,3,3,6347,Non-Travel,1,1,4,12,3,3,19,18,7,0,13,3,No
E0753,36,4,Female,16,Single,1,Research & Development,Laboratory Technician,1,4,1,2743,Travel_Rarely,0,3,3,16,3,3,18,17,13,15,14,1,Yes
E0754,39,3,Female,22,Single,1,Research & Development,Manufacturing Director,3,3,1,10880,Travel_Frequently,0,3,4,13,3,3,21,21,6,2,8,2,No
E0755,33,1,Female,8,Single,0,Sales,Sales Representative,1,2,4,2342,Non-Travel,0,4,2,19,3,2,3,2,2,2,2,2,No
E0756,45,2,Female,11,Married,3,Sales,Manager,4,3,,17650,Travel_Rarely,1,2,4,13,3,4,26,9,3,1,1,4,No
E0757,32,4,Female,29,Single,9,Research & Development,Laboratory Technician,1,3,3,4025,Non-Travel,0,2,4,12,3,3,10,8,7,7,7,2,No
E0758,34,4,Male,1,Divorced,0,Sales,Sales Executive,2,4,4,9725,Travel_Rarely,1,4,2,11,3,2,16,15,1,0,9,2,No
E0759,59,2,Male,1,Married,3,Sales,Manager,3,3,4,11904,Travel_Rarely,1,3,2,14,3,1,14,6,4,0,4,1,No
E0760,45,4,Male,24,Single,1,Human Resources,Human Resources,1,3,2,2177,Travel_Rarely,0,1,2,16,3,3,6,6,3,0,4,3,No
E0761,53,3,Female,2,Married,2,Sales,Sales Executive,3,2,2,7525,Travel_Frequently,1,1,3,12,3,3,30,15,7,6,12,2,No
E0762,36,3,Male,15,Divorced,7,Research & Development,Laboratory Technician,2,3,3,4834,Travel_Rarely,1,2,1,14,3,2,9,1,0,0,0,3,Yes
E0763,26,3,Male,2,Married,6,Research & Development,Research Scientist,1,3,1,2042,Travel_Frequently,1,2,1,14,3,3,6,3,2,1,2,2,Yes
E0764,34,4,Female,10,Married,1,Sales,Sales Representative,1,3,3,2220,Travel_Rarely,1,4,3,19,3,3,1,1,1,0,0,2,No
E0765,28,1,Male,10,Married,1,Sales,Sales Representative,1,3,2,1052,Travel_Rarely,0,2,4,22,4,3,1,1,0,0,0,5,No
E0766,38,4,Male,3,Married,3,Research & Development,Research Scientist,1,3,3,2821,Travel_Frequently,1,1,3,16,3,3,8,2,2,2,2,2,No
E0767,50,4,Male,2,Married,2,Research & Development,Research Director,5,3,3,19237,Travel_Rarely,1,4,2,11,3,2,29,8,1,7,7,2,No
E0768,37,3,Female,3,Single,3,Research & Development,Healthcare Representative,2,3,2,4107,Travel_Rarely,0,1,4,15,3,2,8,4,3,0,1,3,No
E0769,40,3,Male,26,Married,1,Sales,Sales Executive,2,3,1,8396,Travel_Rarely,1,2,3,14,3,2,8,7,7,7,5,3,No
E0770,26,1,Female,1,Divorced,1,Research & Development,Research Scientist,1,2,,2007,Travel_Frequently,2,3,1,13,3,3,5,5,3,1,3,5,No
E0771,46,4,Male,1,Divorced,9,Research & Development,Research Director,5,3,4,19627,Travel_Rarely,2,4,4,17,3,3,23,2,2,2,2,0,No
E0772,54,4,Female,2,Married,6,Sales,Sales Executive,3,2,3,10686,Travel_Rarely,1,2,3,11,3,3,13,9,4,7,0,4,No
E0773,56,3,Female,9,Married,2,Research & Development,Research Scientist,1,3,3,2942,Travel_Frequently,1,2,1,19,3,3,18,5,4,0,3,4,No
E0774,36,5,Female,12,Single,0,Research & Development,Manufacturing Director,3,2,4,8858,Travel_Rarely,0,2,4,11,3,2,15,14,8,7,8,2,No
E0775,55,1,Male,2,Single,7,Research & Development,Manager,4,2,1,16756,Non-Travel,0,2,3,15,3,4,31,9,7,6,2,3,No
E0776,43,3,Male,25,Divorced,5,Sales,Sales Executive,3,2,4,10798,Travel_Rarely,1,3,3,13,3,3,18,1,0,0,0,5,No
E0777,20,3,Female,9,Single,1,Sales,Sales Representative,1,3,4,2323,Travel_Frequently,0,2,4,14,3,3,2,2,2,0,2,3,Yes
E0778,21,3,Female,,Single,1,Research & Development,Laboratory Technician,1,2,1,1416,Travel_Rarely,0,1,3,13,3,2,1,1,0,1,0,6,Yes
E0779,46,4,Female,8,Divorced,8,Research & Development,Research Scientist,2,2,1,4615,Travel_Rarely,3,1,4,23,4,3,19,16,13,1,7,2,No
E0780,51,4,Male,4,Married,9,Research & Development,Research Scientist,1,3,3,2461,Travel_Rarely,3,3,1,12,3,4,18,10,0,2,7,2,Yes
E0781,28,2,Male,24,Single,1,Research & Development,Healthcare Representative,3,2,1,8722,Non-Travel,0,1,2,12,3,2,10,10,7,1,9,2,Yes
E0782,26,2,Male,1,Married,1,Research & Development,Laboratory Technician,1,2,1,3955,Travel_Rarely,2,1,1,16,3,3,6,5,3,1,3,2,No
E0783,30,3,Male,20,Married,0,Research & Development,Manufacturing Director,2,3,1,9957,Travel_Rarely,1,3,3,15,3,2,7,6,2,0,2,1,No
E0784,41,2,Female,7,Married,1,Research & Development,Research Scientist,1,4,3,3376,Travel_Rarely,0,3,2,13,3,3,10,10,6,0,8,3,No
E0785,38,1,Female,17,Married,0,Research & Development,Healthcare Representative,3,2,3,8823,Travel_Rarely,1,1,3,18,3,2,20,19,9,1,9,4,No
E0786,40,4,Male,20,Married,4,Research & Development,Healthcare Representative,3,3,4,10322,Travel_Rarely,1,4,1,20,4,,14,11,10,11,1,6,No
E0787,27,5,Male,8,Married,1,Research & Development,Laboratory Technician,1,1,3,4621,Non-Travel,3,4,1,19,3,3,3,3,2,1,2,4,No
E0788,55,1,Male,2,Married,3,Research & Development,Manufacturing Director,3,3,2,10976,Travel_Frequently,1,2,4,18,3,3,23,3,2,1,2,4,No
E0789,28,3,Female,10,Single,3,Research & Development,Research Scientist,2,3,3,3660,Travel_Rarely,0,4,3,13,3,4,10,8,7,1,7,4,No
E0790,44,2,Male,1,Married,9,Human Resources,Human Resources,3,2,,10482,Travel_Rarely,1,4,2,14,3,3,24,20,6,3,6,1,Yes
E0791,33,3,Male,5,Divorced,4,Research & Development,Healthcare Representative,3,2,4,7119,Travel_Rarely,1,3,4,15,3,3,9,3,2,1,2,2,No
E0792,35,3,Male,4,Single,0,Sales,Sales Executive,3,3,1,9582,Travel_Rarely,0,1,4,22,4,3,9,8,7,4,7,2,Yes
E0793,33,4,Female,29,Single,1,Research & Development,Research Scientist,2,2,3,4508,Travel_Frequently,0,2,1,22,4,3,14,13,7,3,8,4,Yes
E0794,28,2,Male,15,Divorced,1,Research & Development,Laboratory Technician,1,3,3,2207,Travel_Rarely,1,4,1,16,3,2,4,4,2,2,2,5,No
E0795,34,1,Male,3,Single,0,Research & Development,Healthcare Representative,2,3,4,7756,Travel_Frequently,0,3,1,17,3,2,7,6,2,0,4,1,No
E0796,37,4,Female,10,Divorced,2,Sales,Sales Executive,2,2,4,6694,Travel_Rarely,3,3,4,14,3,3,8,1,0,0,0,5,No
E0797,25,1,Male,4,Married,1,Research & Development,Laboratory Technician,1,3,4,3691,Travel_Rarely,1,2,4,15,3,4,7,7,7,5,6,3,Yes
E0798,26,3,Male,21,Divorced,1,Research & Development,Laboratory Technician,1,3,3,2377,Travel_Rarely,1,3,1,20,4,2,1,1,1,0,0,0,Yes
E0799,33,3,Male,25,Single,4,Research & Development,Research Scientist,1,2,2,2313,Travel_Rarely,0,2,1,20,4,3,5,2,2,2,2,0,Yes
E0800,42,2,Male,2,Married,0,Research & Development,Manager,4,3,1,17665,Travel_Rarely,1,4,4,17,3,3,23,22,6,13,7,3,No
E0801,28,3,Male,1,Divorced,1,Research & Development,Laboratory Technician,1,2,2,2596,Travel_Frequently,2,1,1,15,3,,1,1,0,0,0,2,Yes
E0802,50,4,Male,1,Single,3,Sales,Sales Executive,2,3,3,4728,Travel_Frequently,0,4,4,14,3,3,5,0,0,0,0,4,Yes
E0803,33,3,Female,7,Married,0,Sales,Sales Executive,2,3,2,4302,Travel_Frequently,1,3,4,17,3,3,4,3,2,0,2,3,No
E0804,34,4,Male,3,Married,3,Research & Development,Research Scientist,1,2,4,2979,Non-Travel,3,4,3,17,3,3,6,0,0,0,0,2,No
E0805,48,4,Male,1,Single,2,Research & Development,Manager,4,4,4,16885,Non-Travel,0,3,1,22,4,2,27,5,4,2,1,3,No
E0806,45,4,Female,9,Married,1,Sales,Sales Executive,2,2,3,5593,Non-Travel,1,4,2,13,3,3,15,15,10,4,12,2,No
E0807,52,4,Male,7,Single,7,Research & Development,Healthcare Representative,3,3,,10445,Travel_Rarely,0,4,2,19,3,3,18,8,6,4,0,4,No
E0808,38,4,Male,10,Divorced,0,Sales,Sales Executive,3,2,3,8740,Travel_Rarely,2,2,3,14,3,3,9,8,7,2,7,2,No
E0809,29,4,Female,28,Divorced,4,Research & Development,Research Scientist,1,3,4,2514,Travel_Rarely,1,1,3,22,4,3,11,7,5,1,7,1,No
E0810,28,3,Female,3,Divorced,0,Research & Development,Manufacturing Director,3,3,2,7655,Travel_Rarely,3,2,4,17,3,2,10,9,7,1,7,3,No
E0811,46,1,Male,3,Married,3,Sales,Manager,4,3,3,17465,Travel_Rarely,1,4,1,12,3,3,23,12,9,4,9,3,No
E0812,38,2,Male,2,Single,7,Sales,Sales Executive,3,3,2,7351,Travel_Rarely,0,3,4,16,3,3,10,1,0,0,0,2,No
E0813,43,3,Female,27,Married,8,Research & Development,Manufacturing Director,3,3,1,10820,Travel_Frequently,1,3,3,11,3,3,18,8,7,0,1,1,No
E0814,39,3,Male,2,Divorced,7,Research & Development,Healthcare Representative,4,3,4,12169,Travel_Frequently,3,4,1,11,3,3,21,18,7,11,5,4,Yes
E0815,40,3,Male,14,Single,1,Research & Development,Research Director,5,2,3,19626,Travel_Rarely,0,1,3,14,3,4,21,20,7,4,9,2,No
E0816,21,1,Female,1,Single,1,Research & Development,Research Scientist,1,2,2,2070,Travel_Rarely,0,3,4,11,3,4,2,2,2,2,2,6,No
E0817,39,3,Male,9,Single,9,Research & Development,Laboratory Technician,2,3,2,6782,Non-Travel,0,3,3,15,3,2,9,5,4,0,3,2,No
E0818,36,4,Male,18,Single,2,Research & Development,Manufacturing Director,2,3,4,7779,Non-Travel,0,1,1,20,4,3,18,11,9,0,9,0,No
E0819,31,3,Male,20,Married,0,Sales,Sales Representative,1,4,4,2791,Travel_Frequently,1,1,3,12,3,3,3,2,2,2,2,4,No
E0820,28,1,Male,2,Married,0,Research & Development,Research Scientist,1,2,2,3201,Travel_Rarely,0,1,1,17,3,1,6,5,3,0,4,2,No
E0821,35,2,Male,11,Divorced,1,Sales,Sales Executive,2,3,4,4968,Travel_Frequently,1,4,4,11,3,3,5,5,2,0,2,3,No
E0822,49,4,Male,8,Married,6,Sales,Sales Executive,4,2,2,13120,Travel_Rarely,1,2,4,17,3,3,22,9,8,2,3,3,No
E0823,34,2,Male,2,Single,2,Research & Development,Manufacturing Director,2,3,3,4033,Travel_Frequently,0,4,4,11,3,2,5,3,2,0,2,3,No
E0824,29,3,Female,10,Divorced,0,Research & Development,Research Scientist,1,3,2,3291,Travel_Frequently,2,4,4,14,3,2,8,7,5,1,1,2,No
E0825,42,3,Male,,Single,4,Research & Development,Laboratory Technician,2,1,4,4272,Travel_Rarely,0,1,2,19,3,3,16,1,0,0,0,3,No
E0826,29,1,Male,8,Married,1,Research & Development,Manufacturing Director,2,2,4,5056,Travel_Rarely,1,3,2,15,3,,10,10,7,1,2,2,No
E0827,38,3,Male,1,Married,1,Human Resources,Human Resources,1,4,,2844,Travel_Rarely,1,4,3,13,3,4,7,7,6,5,0,2,No
E0828,28,3,Male,6,Divorced,1,Research & Development,Research Scientist,1,2,3,2703,Travel_Frequently,1,4,3,14,3,3,3,3,1,0,2,2,No
E0829,18,1,Male,8,Single,1,Research & Development,Laboratory Technician,1,3,3,1904,Non-Travel,0,4,3,12,3,3,0,0,0,0,0,0,Yes
E0830,33,4,Female,9,Single,0,Sales,Sales Executive,2,3,1,8224,Travel_Rarely,0,1,1,17,3,3,6,5,2,0,3,3,Yes
E0831,41,4,Male,12,Married,3,Research & Development,Laboratory Technician,1,3,4,4766,Travel_Rarely,1,1,2,11,3,3,6,1,0,0,0,4,No
E0832,31,3,Male,15,Married,1,Research & Development,Laboratory Technician,1,3,3,2610,Travel_Frequently,1,3,3,12,3,2,2,2,2,2,2,5,Yes
E0833,37,2,Female,25,Divorced,7,Research & Development,Healthcare Representative,2,2,4,5731,Travel_Rarely,2,3,3,13,3,3,9,6,2,1,3,2,No
E0834,27,3,Male,6,Married,1,Research & Development,Research Scientist,1,2,3,2539,Travel_Rarely,1,3,4,13,3,3,4,4,2,2,2,0,No
E0835,34,1,Female,9,Married,1,Sales,Sales Executive,2,3,3,5714,Travel_Rarely,0,1,2,20,4,2,6,6,5,1,3,3,No
E0836,35,4,Male,8,Single,1,Human Resources,Human Resources,1,3,3,4323,Travel_Rarely,0,2,3,17,3,1,6,5,4,1,4,2,No
E0837,29,1,Female,23,Married,1,Sales,Sales Executive,3,2,1,7336,Travel_Rarely,1,1,4,13,3,1,11,11,8,3,10,3,Yes
E0838,40,4,Female,9,Single,9,Research & Development,Research Director,3,3,3,13499,Travel_Frequently,0,3,2,17,3,2,20,18,7,2,13,3,No
E0839,42,3,Male,12,Single,0,Sales,Sales Executive,4,3,1,13758,Travel_Frequently,0,2,3,12,3,2,22,21,9,13,14,2,Yes
E0840,42,4,Male,4,Single,7,Sales,Sales Executive,2,3,1,5155,Travel_Rarely,0,4,2,13,3,4,9,6,4,1,5,3,No
E0841,35,4,Male,1,Married,6,Research & Development,Laboratory Technician,1,2,3,2258,Travel_Rarely,1,2,4,12,3,3,10,8,0,1,7,2,No
E0842,24,3,Male,24,Single,8,Research & Development,Laboratory Technician,1,3,2,3597,Travel_Rarely,0,4,4,22,4,3,6,4,3,1,2,2,No
E0843,28,1,Female,12,Married,1,Research & Development,Laboratory Technician,1,3,4,2515,Travel_Rarely,0,4,3,11,3,2,1,1,1,0,0,4,Yes
E0844,26,4,Male,3,Married,1,Research & Development,Laboratory Technician,1,4,4,4420,Travel_Rarely,1,2,1,22,4,3,8,8,7,0,7,2,No
E0845,30,3,Male,10,Married,1,Sales,Sales Executive,2,2,,6578,Travel_Rarely,1,1,3,18,3,3,10,10,3,1,4,3,No
E0846,40,2,Female,26,Married,3,Research & Development,Research Scientist,2,2,4,4422,Travel_Frequently,1,4,3,13,3,1,16,1,1,0,0,3,No
E0847,35,3,Male,2,Divorced,2,Research & Development,Manufacturing Director,3,2,2,10274,Travel_Rarely,1,2,3,18,3,4,15,7,7,6,4,2,No
E0848,34,3,Male,1,Single,0,Research & Development,Healthcare Representative,2,2,1,5343,Travel_Frequently,0,3,4,20,4,3,14,13,9,4,9,3,No
E0849,35,4,Male,4,Married,1,Research & Development,Laboratory Technician,1,2,4,2376,Travel_Frequently,1,2,4,13,3,4,2,2,2,2,2,2,No
E0850,43,3,Female,9,Single,8,Sales,Sales Executive,2,1,3,5346,Travel_Rarely,0,2,1,13,3,,7,4,3,1,3,2,Yes
E0851,32,1,Female,2,Divorced,1,Sales,Sales Representative,1,3,1,2827,Non-Travel,3,3,3,12,3,3,1,1,0,0,0,3,No
E0852,56,4,Female,4,Divorced,4,Research & Development,Manager,5,3,1,19943,Travel_Rarely,1,4,4,13,3,3,28,5,2,4,2,2,No
E0853,29,1,Female,6,Married,1,Research & Development,Laboratory Technician,1,3,4,3131,Travel_Rarely,1,1,2,13,3,3,10,10,8,0,8,5,No
E0854,19,2,Male,9,Single,1,Research & Development,Research Scientist,1,3,1,2552,Travel_Rarely,0,3,3,25,4,3,1,1,1,0,0,4,No
E0855,45,3,Female,7,Married,4,Research & Development,Research Scientist,1,3,3,4477,Travel_Rarely,1,3,1,19,3,2,7,3,2,0,2,2,No
E0856,37,3,Female,1,Married,1,Research & Development,Manufacturing Director,2,2,4,6474,Travel_Rarely,1,2,4,13,3,2,14,14,8,3,11,2,No
E0857,20,3,Male,3,Single,1,Research & Development,Laboratory Technician,1,2,3,3033,Travel_Rarely,0,1,1,12,3,2,2,2,2,1,2,2,No
E0858,44,4,Male,10,Single,1,Research & Development,Research Scientist,1,3,3,2936,Travel_Rarely,0,3,3,11,3,3,6,6,4,0,2,4,Yes
E0859,53,2,Female,7,Divorced,3,Research & Development,Manager,5,3,3,18606,Travel_Rarely,1,2,4,18,3,3,26,7,7,4,7,6,No
E0860,29,1,Female,15,Married,0,Research & Development,Research Scientist,1,1,4,2168,Travel_Rarely,1,1,2,18,3,2,6,5,4,1,3,2,No
E0861,22,4,Male,3,Married,0,Research & Development,Research Scientist,1,2,4,2853,Travel_Frequently,1,2,3,11,3,3,1,0,0,0,0,5,Yes
E0862,46,3,Female,2,Married,8,Sales,Manager,4,3,1,17048,Travel_Rarely,0,1,3,23,4,3,28,26,15,15,9,2,No
E0863,44,3,Male,17,Single,2,Research & Development,Research Scientist,1,1,3,2290,Non-Travel,0,4,4,13,3,3,6,0,0,0,0,3,No
E0864,33,3,Male,2,Married,1,Human Resources,Human Resources,1,3,,3600,Travel_Rarely,1,4,2,13,3,3,5,5,4,1,4,2,No
E0865,41,2,Male,5,Divorced,6,Research & Development,Research Scientist,1,2,1,2107,Non-Travel,1,1,1,17,3,1,5,1,0,0,0,2,Yes
E0866,30,4,Male,29,Divorced,8,Sales,Sales Executive,2,3,1,4115,Travel_Rarely,3,3,3,19,3,3,8,4,3,0,3,3,No
E0867,40,4,Male,2,Married,5,Sales,Sales Executive,2,3,2,4327,Travel_Frequently,3,4,2,12,3,3,5,0,0,0,0,2,No
E0868,50,3,Female,2,Married,2,Research & Development,Manager,4,3,1,17856,Travel_Frequently,1,3,4,22,4,3,32,2,2,2,2,3,No
E0869,28,4,Male,19,Married,1,Research & Development,Laboratory Technician,1,2,1,3196,Travel_Rarely,3,3,4,12,3,3,6,6,5,3,3,2,No
E0870,46,2,Male,15,Married,5,Research & Development,Research Director,5,3,2,19081,Travel_Rarely,1,1,4,11,3,3,25,4,2,0,3,2,No
E0871,35,4,Male,,Married,3,Sales,Sales Executive,2,3,1,8966,Travel_Rarely,3,4,3,15,3,3,15,7,7,1,7,2,No
E0872,24,2,Female,17,Married,1,Research & Development,Laboratory Technician,1,3,2,2210,Travel_Rarely,1,1,4,13,3,1,1,1,0,0,0,3,Yes
E0873,33,3,Female,25,Married,1,Sales,Sales Executive,2,3,3,4539,Travel_Frequently,1,1,2,12,3,2,10,10,7,0,1,3,No
E0874,36,4,Male,6,Divorced,1,Research & Development,Laboratory Technician,1,1,3,2741,Travel_Rarely,1,3,3,14,3,3,7,7,7,1,7,4,No
E0875,30,4,Male,7,Divorced,1,Research & Development,Laboratory Technician,2,3,3,3491,Travel_Rarely,3,1,3,13,3,,10,10,7,8,9,4,No
E0876,44,4,Male,29,Single,1,Research & Development,Research Scientist,2,3,4,4541,Travel_Rarely,0,2,4,25,4,3,20,20,11,13,17,3,No
E0877,20,3,Male,21,Single,1,Sales,Sales Representative,1,4,4,2678,Travel_Rarely,0,4,3,17,3,3,2,2,1,2,2,2,No
E0878,46,4,Male,2,Divorced,2,Research & Development,Manufacturing Director,2,3,4,7379,Travel_Rarely,1,3,4,11,3,2,12,6,3,1,4,3,No
E0879,42,5,Male,2,Married,7,Human Resources,Human Resources,2,4,,6272,Non-Travel,1,1,4,16,3,4,10,4,3,0,3,3,No
E0880,60,4,Male,7,Divorced,0,Sales,Sales Executive,2,4,4,5220,Travel_Rarely,1,2,2,18,3,3,12,11,7,1,9,3,No
E0881,32,3,Female,13,Married,1,Research & Development,Laboratory Technician,1,2,2,2743,Travel_Frequently,1,3,3,20,4,3,2,2,2,2,2,2,No
E0882,32,2,Female,2,Single,4,Research & Development,Research Scientist,2,3,3,4998,Travel_Frequently,0,4,4,14,3,3,10,8,7,0,7,2,No
E0883,36,3,Female,1,Divorced,2,Research & Development,Manufacturing Director,3,1,1,10252,Travel_Rarely,1,3,3,21,4,3,17,7,7,7,7,2,No
E0884,33,3,Male,9,Married,0,Research & Development,Research Scientist,1,3,4,2781,Travel_Rarely,1,2,1,13,3,3,15,14,10,4,10,5,No
E0885,40,3,Female,10,Divorced,7,Sales,Sales Executive,2,2,2,6852,Travel_Rarely,1,2,2,12,3,4,7,5,1,1,3,2,No
E0886,25,4,Male,10,Single,0,Sales,Sales Executive,2,3,4,4950,Travel_Rarely,0,2,3,14,3,3,5,4,3,1,1,4,No
E0887,30,3,Male,1,Married,0,Research & Development,Research Scientist,1,3,2,3579,Travel_Rarely,1,1,4,21,4,3,12,11,9,5,7,2,No
E0888,42,5,Female,26,Married,3,Research & Development,Research Director,3,3,1,13191,Travel_Frequently,0,3,1,17,3,3,20,1,0,0,0,6,No
E0889,35,2,Female,8,Married,4,Sales,Sales Executive,3,2,4,10377,Non-Travel,1,2,3,11,3,2,16,13,2,4,12,6,No
E0890,27,3,Male,14,Married,1,Research & Development,Research Scientist,1,3,1,2235,Travel_Rarely,2,4,1,14,3,2,9,9,7,6,8,3,No
E0891,54,4,Female,1,Divorced,7,Research & Development,Manufacturing Director,3,3,3,10502,Travel_Frequently,1,1,4,17,3,1,33,5,4,1,4,2,No
E0892,44,1,Female,2,Married,1,Research & Development,Research Scientist,1,4,4,2011,Travel_Rarely,1,4,1,13,3,3,10,10,5,7,7,5,No
E0893,19,3,Female,10,Single,1,Research & Development,Research Scientist,1,2,,1859,Non-Travel,0,2,1,25,4,4,1,1,1,0,0,2,Yes
E0894,29,3,Female,1,Divorced,1,Research & Development,Research Scientist,1,3,4,3760,Travel_Rarely,3,1,1,15,3,3,3,3,2,1,2,5,No
E0895,54,3,Male,3,Married,3,Research & Development,Research Director,4,3,4,17779,Travel_Rarely,0,1,4,14,3,3,36,10,9,0,9,2,No
E0896,31,2,Male,11,Married,1,Research & Development,Healthcare Representative,2,3,1,6833,Travel_Rarely,0,4,3,12,3,2,6,6,5,0,1,2,No
E0897,31,3,Female,24,Single,1,Research & Development,Healthcare Representative,2,2,1,6812,Travel_Rarely,0,2,3,19,3,3,10,10,9,1,8,2,No
E0898,59,3,Female,3,Single,5,Sales,Sales Executive,2,2,4,5171,Travel_Rarely,0,4,3,17,3,3,13,6,1,0,5,2,No
E0899,43,3,Male,3,Married,3,Research & Development,Research Director,5,1,4,19740,Travel_Rarely,1,2,3,14,3,,25,8,7,0,7,2,No
E0900,49,2,Male,4,Married,2,Research & Development,Manager,5,2,3,18711,Travel_Rarely,1,3,1,13,3,4,23,1,0,0,0,2,No
E0901,36,3,Male,3,Married,1,Research & Development,Research Scientist,1,3,2,3692,Travel_Frequently,0,3,3,12,3,2,12,11,10,0,7,2,No
E0902,48,2,Male,2,Single,5,Research & Development,Laboratory Technician,1,4,2,2559,Travel_Rarely,0,3,4,11,3,2,7,1,0,0,0,4,No
E0903,27,2,Male,4,Divorced,1,Research & Development,Research Scientist,1,3,3,2517,Travel_Rarely,3,2,1,11,3,3,5,5,3,0,3,2,No
E0904,29,3,Male,7,Divorced,1,Research & Development,Healthcare Representative,2,3,4,6623,Travel_Rarely,2,2,3,11,3,3,6,6,0,1,0,2,No
E0905,48,3,Male,1,Single,6,Research & Development,Research Director,5,2,4,18265,Travel_Rarely,0,3,4,12,3,4,25,1,0,0,0,3,No
E0906,29,3,Female,1,Divorced,3,Research & Development,Research Director,4,2,4,16124,Travel_Rarely,2,2,4,14,3,2,9,7,7,1,7,2,No
E0907,34,3,Female,20,Married,0,Research & Development,Research Scientist,1,4,3,2585,Travel_Rarely,0,4,3,17,3,2,2,1,0,0,0,5,No
E0908,44,3,Male,5,Married,7,Sales,Manager,5,3,2,18213,Travel_Rarely,1,3,2,11,3,3,26,22,9,3,10,5,No
E0909,33,5,Male,10,Divorced,0,Sales,Sales Executive,3,4,3,8380,Travel_Rarely,2,4,4,14,3,3,10,9,8,0,8,3,No
E0910,19,3,Female,25,Single,1,Research & Development,Research Scientist,1,4,,2994,Travel_Rarely,0,4,2,12,3,3,1,1,0,0,1,2,No
